199.894146|200.039525|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 1474, 1474, 1310, 1228, 1474, 1474, 1310, 1474, 1474, 1474, 1474, 818, 1474, 1474, 1146, 1474, 1228, 60, 1392, 1310, 1474, 1310, 1310, 60, 60, 1474, 1310, 1474, 1310, 1310, 1474]|0.14537899999999127|[1e-05, 0.0011920000000031905, 0.03337299999998322, 8.200000002034358e-05, 0.00010899999998059684, 6.300000001147055e-05, 3.9999999984274837e-05, 3.300000000194814e-05, 0.028897999999998092, 0.0003700000000037562, 8.50000000127693e-05, 5.899999999314787e-05, 1.100000000064938e-05, 5.300000000829641e-05, 4.199999997922532e-05, 5.300000000829641e-05, 1.0000000003174137e-05, 1.100000000064938e-05, 6.000000013273166e-06, 0.001178999999979169, 0.034304000000020096, 9.399999999004649e-05, 1.2999999995599865e-05, 8.50000000127693e-05, 6.499999997799932e-05, 0.0010960000000181935, 0.0022390000000029886, 0.025378999999986718, 5.200000001082117e-05, 0.005754999999993515, 5.899999999314787e-05, 0.010547000000002527, 1.2999999995599865e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
199.893144|200.056469|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1474, 1474, 1474, 1474, 1064, 1474, 1474, 1474, 1474, 1146, 1392, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1310, 1474, 1310, 1474, 1392, 1474, 1474, 1032, 1392, 1474, 1474, 1392]|0.16332499999998618|[1e-05, 2.200000000129876e-05, 1.7999999982976078e-05, 4.00000001832268e-06, 2.200000000129876e-05, 0.035525999999975966, 4.7000000023444954e-05, 6.399999998052408e-05, 1.100000000064938e-05, 5.5000000003246896e-05, 4.200000000764703e-05, 6.600000000389628e-05, 2.1000000003823516e-05, 1.9999999949504854e-06, 0.028866999999991094, 0.00041000000001645276, 8.099999999444663e-05, 0.00010199999999827014, 6.19999999855736e-05, 5.9000000021569576e-05, 0.035381000000000995, 2.3999999996249244e-05, 0.00010000000000331966, 0.00012799999998946987, 7.000000010748408e-06, 5.600000000072214e-05, 4.399999997417581e-05, 5.300000000829641e-05, 1.0000000003174137e-05, 0.034445000000005166, 0.010551999999989903, 0.000137999999992644, 0.009190000000018017]|MAIL_gate_Email_IMAP_filetransfer.pcap
199.929024|200.129887|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.20086299999999824|[1e-05, 0.0001310000000103173, 0.028792999999978974, 0.0003829999999993561, 7.899999999949614e-05, 5.9000000021569576e-05, 5.29999999798747e-05, 5.300000000829641e-05, 0.00032999999999105967, 0.035138000000017655, 9.599999998499698e-05, 9.600000001341868e-05, 3.699999999184911e-05, 5.699999999819738e-05, 5.5000000003246896e-05, 0.00030399999999985994, 0.028471999999993614, 0.005750000000006139, 0.010545000000007576, 6.999999999379725e-05, 5.7999999995672624e-05, 0.01691300000001661, 0.0003969999999924312, 0.0028059999999925367, 0.026423999999991565, 7.200000001716944e-05, 0.007634999999993397, 5.899999999314787e-05, 0.009303000000016937, 0.011354999999980464, 6.500000000642103e-05, 5.600000000072214e-05, 0.015172000000006847]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.039574|200.212427|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 60, 1474, 1228, 1474, 1310, 1474, 1310, 1310, 60, 1474, 1474, 1392, 60, 1474, 1474, 1474, 1310, 1474, 1474, 1474, 982, 1310, 60, 1474, 1474, 1474, 1474, 900, 1474, 1474, 1392, 1474]|0.17285300000000348|[1e-05, 0.0025490000000161217, 0.014758999999997968, 5.0999999984924216e-05, 0.02913300000000163, 4.100000001017179e-05, 0.007686000000006743, 8.900000000267028e-05, 0.00935400000000186, 0.0007589999999879637, 0.010514000000000578, 8.299999998939711e-05, 6.700000000137152e-05, 0.0018220000000042091, 0.013321000000019012, 8.49999999843476e-05, 1.100000000064938e-05, 9.900000000584441e-05, 0.029381000000000768, 1.2999999995599865e-05, 5.699999999819738e-05, 4.3000000005122274e-05, 0.0069090000000073815, 0.0006439999999940937, 0.007331999999991012, 5.699999999819738e-05, 0.020989000000014357, 0.00010299999999574538, 0.0001010000000007949, 1.0000000003174137e-05, 0.0166889999999853, 2.600000001962144e-05, 6.799999999884676e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.056469|200.232179|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1392, 1474, 291, 1474, 1310, 1310, 1474, 1392, 1474, 1474, 1474, 1064, 1474, 1064, 1474, 1474, 1474, 1474, 1310, 1474, 1474, 1146, 1474, 1474, 1474, 1474, 1310, 1474, 1228, 1310, 1474, 1474, 982]|0.17571000000000936|[1e-05, 0.00039599999999495594, 0.002693000000022039, 0.02661599999998998, 1.100000000064938e-05, 0.007633999999995922, 5.300000000829641e-05, 0.00902399999998238, 0.0002710000000263335, 0.011366999999978589, 6.8999999996322e-05, 4.5999999997548e-05, 0.01517800000002012, 0.00011699999998882049, 1.0000000003174137e-05, 0.029343000000011443, 0.0001399999999875945, 6.400000000894579e-05, 3.9999999984274837e-05, 0.006783000000012862, 0.008026999999998452, 9.299999999257125e-05, 0.021006999999997333, 5.400000000577165e-05, 6.700000000137152e-05, 1.100000000064938e-05, 9.600000001341868e-05, 0.01658499999999208, 6.700000000137152e-05, 0.00011299999999891952, 0.019610999999997603, 7.099999999127249e-05, 4.200000000764703e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.129907|200.297371|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.1674639999999954|[1e-05, 5.5000000003246896e-05, 0.029367000000007693, 6.999999999379725e-05, 5.699999999819738e-05, 5.300000000829641e-05, 0.006843999999972539, 0.008035000000006676, 6.500000000642103e-05, 0.02100999999998976, 7.300000001464468e-05, 5.5000000003246896e-05, 5.29999999798747e-05, 0.016655000000014297, 3.5999999994373866e-05, 9.1999999995096e-05, 0.019577999999995654, 7.200000001716944e-05, 5.699999999819738e-05, 5.300000000829641e-05, 5.699999999819738e-05, 0.01925099999999702, 6.799999999884676e-05, 5.7999999995672624e-05, 0.01964000000000965, 6.799999999884676e-05, 5.600000000072214e-05, 5.199999998239946e-05, 5.1000000013345925e-05, 0.018505000000004657, 6.8999999996322e-05, 9.299999999257125e-05, 0.007167000000009693]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.213276|200.325978|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 1392, 1474, 1474, 1474, 1474, 1474, 1146, 1474, 1474, 1474, 1474, 1064, 1474, 1474, 1064, 60, 1474, 1474, 1064, 1474, 1474, 982, 1474, 1474, 1474, 982, 60, 60, 1474, 1228, 1474]|0.11270199999998454|[1e-05, 0.0005189999999970496, 0.017925999999988562, 0.00025600000000736145, 9.099999999762076e-05, 4.6999999995023245e-05, 6.400000000894579e-05, 4.999999998744897e-05, 5.5000000003246896e-05, 0.019270000000005894, 0.019668999999993275, 2.5000000022146196e-05, 7.199999998874773e-05, 4.5999999997548e-05, 5.300000000829641e-05, 1.0000000003174137e-05, 5.0999999984924216e-05, 0.0016139999999893462, 0.016861000000005788, 9.800000000836917e-05, 0.0001420000000109667, 0.00709799999998495, 9.000000000014552e-05, 9.800000000836917e-05, 1.0000000003174137e-05, 5.29999999798747e-05, 4.3000000005122274e-05, 5.300000000829641e-05, 0.0013059999999995853, 0.0022050000000035652, 0.0247229999999945, 8.50000000127693e-05, 1.100000000064938e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
198.976128|200.353246|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[287, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597]|1.3771180000000243|[1e-05, 0.2766950000000179, 0.11689699999999448, 0.06559999999998922, 0.0028709999999989577, 0.0635249999999985, 0.025612000000023727, 0.039525999999995065, 0.039642999999983886, 0.03847900000002369, 0.0007579999999904885, 0.05407700000000659, 0.03663899999997966, 0.025629000000009228, 0.03857999999999606, 0.028280999999992673, 0.001720000000005939, 0.05181899999999473, 0.01155800000000795, 0.0011920000000031905, 0.06448100000000068, 0.03564199999999573, 0.0021539999999902193, 0.04438100000001555, 0.06198799999998528, 0.012458000000009406, 0.050589000000002216, 0.046282999999988306, 0.0005300000000261207, 0.05901099999999815, 0.02609299999997461, 0.002113000000008469, 0.05207699999999704]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.232237|200.375915|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1474, 1064, 1474, 1474, 1474, 1310, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1310, 1474, 982, 1474, 1310, 1228, 1474, 1228, 1474, 1064, 1474, 982, 1474, 1474, 1392]|0.1436779999999942|[1e-05, 0.019228999999995722, 7.600000000707041e-05, 5.999999999062311e-05, 1.100000000064938e-05, 0.019696000000010372, 6.700000000137152e-05, 9.499999998752173e-05, 0.01850900000002298, 6.19999999855736e-05, 5.699999999819738e-05, 1.100000000064938e-05, 0.00726099999999974, 5.699999999819738e-05, 1.100000000064938e-05, 9.500000001594344e-05, 6.299999998304884e-05, 0.028303999999991447, 0.00011600000001976696, 0.02439300000000344, 0.00013299999997684608, 6.000000013273166e-06, 4.3000000005122274e-05, 6.19999999855736e-05, 0.01186200000000781, 2.4999999993724487e-05, 0.00012200000000461841, 5.000000001587068e-05, 0.00011299999999891952, 5.3999999977349944e-05, 0.012754999999998518, 5.8000000024094334e-05, 0.00021199999997634222]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.297392|200.427847|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.13045500000001198|[1e-05, 5.5000000003246896e-05, 5.199999998239946e-05, 5.300000000829641e-05, 5.300000000829641e-05, 0.02830800000000977, 6.499999997799932e-05, 0.024271999999996297, 0.0001650000000097407, 8.299999998939711e-05, 5.600000000072214e-05, 5.699999999819738e-05, 5.9000000021569576e-05, 0.01185099999997874, 8.700000000771979e-05, 6.000000001904482e-05, 4.799999999249849e-05, 5.600000000072214e-05, 6.500000000642103e-05, 0.00016599999997879422, 0.01265700000001857, 3.699999999184911e-05, 0.0002179999999896154, 0.029353000000014617, 2.8999999983625457e-05, 2.2999999998774e-05, 0.021308000000004768, 3.5999999994373866e-05, 2.8000000014571924e-05, 2.6999999988674972e-05, 2.8000000014571924e-05, 2.6999999988674972e-05, 0.0010530000000130713]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.350209|200.427856|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1474, 1474, 1474, 1474, 1474, 60, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1392, 60, 1474, 1228, 1310, 60, 1474, 1474, 1474, 982, 1474, 1474, 900, 1474, 1474, 1474, 982, 1228]|0.0776469999999847|[1e-05, 0.00019199999999841566, 7.700000000454565e-05, 1.100000000064938e-05, 0.00011399999999639476, 4.099999998175008e-05, 0.002602000000024418, 0.009258999999985917, 9.600000001341868e-05, 5.600000000072214e-05, 4.999999998744897e-05, 5.699999999819738e-05, 3.999999989900971e-06, 6.400000000894579e-05, 4.200000000764703e-05, 8.000000008223651e-06, 0.0021489999999744214, 0.010623000000009597, 2.4999999993724487e-05, 3.2000000004472895e-05, 0.0006669999999928677, 0.028874999999999318, 3.6000000022795575e-05, 3.999999989900971e-06, 2.2999999998774e-05, 0.021293000000014217, 4.999999998744897e-05, 5.1000000013345925e-05, 4.9999999873762135e-06, 2.7999999986150215e-05, 2.600000001962144e-05, 4.500000000007276e-05, 0.0010389999999915744]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.405263|200.494212|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 1310, 1474, 1228, 1474, 1474, 1474, 1474, 1474, 1146, 1474, 982, 1392, 1474, 1474, 1474, 1474, 1474, 1146, 1474]|0.08894900000001371|[1e-05, 4.900000001839544e-05, 0.021309999999999718, 3.099999997857594e-05, 2.9000000012047167e-05, 6.000000013273166e-06, 4.899999998997373e-05, 2.6999999988674972e-05, 0.001052000000015596, 3.100000000699765e-05, 8.999999977277184e-06, 3.0000000208474376e-06, 2.999999992425728e-06, 0.00023300000000858745, 4.099999998175008e-05, 0.0001790000000028158, 1.0000000003174137e-05, 2.999999992425728e-06, 0.019598000000002003, 1.0000000003174137e-05, 4.5999999997548e-05, 2.200000000129876e-05, 3.999999989900971e-06, 0.03342400000002499, 7.399999998369822e-05, 3.5999999994373866e-05, 0.01238100000000486, 4.200000000764703e-05, 3.000000000952241e-05, 3.299999997352643e-05, 4.80000000209202e-05, 5.0999999984924216e-05, 7.899999999949614e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.427864|200.558851|198.52.200.39|10.0.2.15|TCP|443|59960|[1146, 1310, 1474, 1474, 1310, 60, 60, 1474, 1146, 1474, 60, 1474, 1474, 1474, 1474, 1392, 1474, 1474, 1474, 900, 1474, 1474, 1474, 1474, 1474, 1310, 1474, 60, 60, 60, 1474, 178, 60]|0.13098700000000463|[1e-05, 0.0002599999999972624, 6.000000013273166e-06, 0.00019199999999841566, 8.999999977277184e-06, 0.003803000000004886, 0.004859000000010383, 0.010966999999993732, 5.000000015797923e-06, 2.0999999975401806e-05, 0.0005520000000274194, 0.0328219999999817, 1.2999999995599865e-05, 7.10000000196942e-05, 5.699999999819738e-05, 0.012226999999995769, 0.00020299999999906504, 3.8999999986799594e-05, 3.100000000699765e-05, 2.200000000129876e-05, 6.300000001147055e-05, 5.0999999984924216e-05, 5.899999999314787e-05, 1.6000000016447302e-05, 0.0002000000000066393, 2.999999992425728e-06, 5.999999984851456e-06, 0.0012710000000026866, 0.004691000000008216, 0.000922000000002754, 0.04572200000001203, 0.00016699999997626946, 0.003005999999999176]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.428581|200.589938|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.1613569999999811|[1e-05, 0.019359999999977617, 2.700000001709668e-05, 2.1000000003823516e-05, 2.200000000129876e-05, 0.03336899999999332, 7.199999998874773e-05, 5.7999999995672624e-05, 0.012250000000022965, 0.00017599999998196836, 3.90000000152213e-05, 2.99999999811007e-05, 2.700000001709668e-05, 6.299999998304884e-05, 5.000000001587068e-05, 0.0005099999999913507, 0.052307000000013204, 7.499999998117346e-05, 5.699999999819738e-05, 5.400000000577165e-05, 5.400000000577165e-05, 0.011686999999994896, 6.799999999884676e-05, 0.005275000000011687, 6.999999999379725e-05, 0.004604000000000497, 6.999999999379725e-05, 0.0035290000000145483, 0.008662999999984322, 7.000000002221896e-05, 0.0007579999999904885, 0.0029480000000035034, 0.004947999999984631]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.494217|200.64237|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1064, 1392, 1474, 1474, 1474, 1392, 1474, 1474, 1146, 1474, 1474, 1474, 1474, 1474, 1392, 1474, 1474, 1474, 1474, 1392, 1474, 1474, 1392, 1474, 1146, 1474, 1146, 1310, 559, 1474, 1474, 1474, 1474]|0.14815300000000775|[1e-05, 0.0001880000000085147, 1.2999999995599865e-05, 7.000000010748408e-06, 1.9999999949504854e-06, 0.05221699999998464, 0.000296000000020058, 7.399999998369822e-05, 5.9000000021569576e-05, 1.1999999998124622e-05, 4.2999999976700565e-05, 1.100000000064938e-05, 4.3000000005122274e-05, 0.011753999999996267, 0.005267000000003463, 7.899999999949614e-05, 0.004594999999994798, 0.003591000000000122, 0.008671000000020967, 0.0005679999999870233, 0.0002690000000029613, 0.0029380000000003292, 0.004940000000004829, 0.00855300000000625, 0.00013699999999516876, 0.007835000000000036, 0.0001399999999875945, 5.400000000577165e-05, 0.005471999999997479, 0.01210100000000125, 0.0012759999999900629, 0.0043780000000026575, 0.012548000000009552]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.558851|200.642424|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1474, 1474, 1064, 1474, 1228, 1474, 1228, 1474, 1228, 1474, 1228, 1310, 60, 1474, 1228, 60, 1392, 1392, 1474, 1474, 1474, 1474, 1474, 1474, 1228, 1474, 1228, 60, 1474, 1228, 1474, 1228]|0.08357300000000123|[1e-05, 2.4999999993724487e-05, 7.199999998874773e-05, 4.900000001839544e-05, 0.005296999999984564, 5.5000000003246896e-05, 0.004605999999995447, 1.1999999998124622e-05, 0.0035260000000221225, 5.999999999062311e-05, 0.008665000000007694, 1.1999999998124622e-05, 0.0008070000000088839, 0.0007089999999720931, 0.0021880000000180644, 5.5000000003246896e-05, 0.0008809999999925822, 0.004008999999996377, 5.899999999314787e-05, 0.008548000000018874, 1.1999999998124622e-05, 0.007958999999999605, 1.2999999995599865e-05, 5.999999999062311e-05, 0.0175920000000076, 8.299999998939711e-05, 0.001144000000010692, 8.50000000127693e-05, 0.0017099999999743432, 0.0026810000000239143, 6.099999998809835e-05, 0.01252199999998993, 9.000000005698894e-06]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.598437|200.74146|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.14302299999999946|[1e-05, 7.000000002221896e-05, 0.007900999999975511, 7.10000000196942e-05, 5.899999999314787e-05, 0.005536000000006425, 0.012084999999984802, 0.0012150000000019645, 6.799999999884676e-05, 0.004396000000014055, 0.012531999999993104, 5.400000000577165e-05, 0.012193999999993821, 0.005829000000005635, 0.00016199999998889325, 0.009922000000017306, 0.004376999999976761, 0.0039640000000247255, 0.00423399999999674, 0.00047200000000202635, 0.006821999999999662, 0.002727999999990516, 0.006719000000003916, 0.005676999999991494, 0.0001929999999958909, 0.009817999999995664, 7.000000002221896e-05, 0.0047689999999818156, 0.005055999999996175, 7.200000001716944e-05, 0.004192999999986569, 0.004357999999996309, 7.10000000196942e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.654605|200.75486|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1310, 1310, 60, 1474, 1228, 60, 1474, 1228, 1392, 1474, 1228, 1310, 1310, 1474, 1310, 60, 1474, 1228, 1474, 1228, 1474, 1310, 1310, 1392, 1474, 1228, 60, 1310, 1392, 60]|0.1002550000000042|[1e-05, 6.19999999855736e-05, 0.0059180000000083055, 1.499999999055035e-05, 0.009977000000020553, 0.0007779999999968368, 0.003540999999984251, 6.000000001904482e-05, 0.0008909999999957563, 0.0030119999999840275, 6.000000001904482e-05, 0.004641999999989821, 0.009555000000005975, 5.699999999819738e-05, 0.0067200000000013915, 0.005813999999986663, 0.009877000000017233, 1.1999999998124622e-05, 0.0005600000000072214, 0.0042059999999821684, 6.000000001904482e-05, 0.005059999999986076, 1.1999999998124622e-05, 0.004180999999988444, 6.600000000389628e-05, 0.004362000000014632, 1.1999999998124622e-05, 0.007648999999986472, 1.1999999998124622e-05, 0.0010120000000028995, 0.007024999999998727, 6.500000000642103e-05, 0.0015429999999980737]|MAIL_gate_Email_IMAP_filetransfer.pcap
200.654579|200.789959|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1392, 1392, 1474, 1474, 1474, 1392, 1392, 1392, 218, 1474, 1474, 1392, 1474, 1392, 1392, 1474, 1474, 1392, 1474, 1392, 1474, 1474, 1474, 374, 1474, 1474, 1474, 1392, 1474, 1392, 1474, 1474]|0.13537999999999784|[1e-05, 0.005838999999980388, 0.00957800000000475, 0.0005099999999913507, 0.004365000000007058, 0.003962999999998829, 0.0042439999999999145, 0.0003399999999942338, 0.0054570000000069285, 0.001504000000011274, 0.0027139999999974407, 0.0067279999999811935, 0.005676000000022441, 0.00019599999998831663, 0.0047089999999911925, 0.00510300000001962, 0.004831999999993286, 0.005064000000004398, 0.004072000000007847, 0.0045509999999922, 0.007435999999984233, 0.00023000000001616172, 0.0080989999999872, 0.005071000000015147, 0.0010120000000028995, 0.0024719999999831543, 0.0031429999999943448, 0.00831000000002291, 0.0009469999999964784, 0.00020299999999906504, 0.00973399999998037, 0.009229000000004817, 3.000000000952241e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
